Filename,Validity Has Exception,Validity Problem Count,Validity Message,FMI Version,Co-Simulation,Model Exchange,Param Count,Input Count,Output Count,Generation Tool
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_both_Test-FMUs_0.0.1_Dahlquist_Dahlquist.fmu,False,0,,2.0,True,True,1,0,1,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_both_Test-FMUs_0.0.1_Feedthrough_Feedthrough.fmu,False,0,,2.0,True,True,3,4,4,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_both_Test-FMUs_0.0.1_Resource_Resource.fmu,False,2,"The variable ""y"" (line 32) has initial=""calculated"" but provides a start value.",2.0,True,True,0,0,1,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_both_Test-FMUs_0.0.1_Stair_Stair.fmu,False,0,,2.0,True,True,0,0,1,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_both_Test-FMUs_0.0.1_VanDerPol_VanDerPol.fmu,False,0,,2.0,True,True,1,0,2,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_20sim_4.6.4.8004_ControlledTemperature_ControlledTemperature.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,19,0,2,20-sim
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_20sim_4.6.4.8004_Threetank_Threetank.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,33,0,6,20-sim
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_20sim_4.6.4.8004_TorsionBar_TorsionBar.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,48,0,2,20-sim
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_AMESim_15_MIS_cs_MIS_cs.fmu,False,0,,2.0,True,False,10,0,0,LMS Imagine.Lab Amesim 15.0.0 - 55273-51181 2016
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_AMESim_15_fuelrail_cs_fuelrail_cs.fmu,False,0,,2.0,True,False,10,0,0,LMS Imagine.Lab Amesim 15.0.0 - 55290-51212 2016
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_EDALab_HIFSuite_2017.05_antlia_uart_uart.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,0,12,10,HIF2VP
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_FMUSDK_2.0.4_BouncingBall_bouncingBall.fmu,False,0,,2.0,True,False,2,0,0,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_FMUSDK_2.0.4_vanDerPol_vanDerPol.fmu,False,0,,2.0,True,False,1,0,0,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_JModelica.org_1.15_ControlledTemperature_ControlledTemperature.fmu,False,0,,2.0,True,False,42,0,1,JModelica.org
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_JModelica.org_1.15_PID_Controller_PID_Controller.fmu,False,0,,2.0,True,False,65,0,0,JModelica.org
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_MapleSim_2017_ControlledTemperature_ControlledTemperature.fmu,False,0,,2.0,True,False,4,0,2,MapleSim (1267140/1267140/1267140)
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_OpenModelica_v1.11.0_FmuExportCrossCompile_FmuExportCrossCompile.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,2,0,0,OpenModelica Compiler OMCompiler v1.12.0-dev.131+gc80769b
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_cs_SimulationX_4.0.4_ControlledTemperature.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,6,1,1,SimulationX 4.0.4.60382 (08/27/19) x64
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_me_FMUSDK_2.0.4_bouncingBall_bouncingBall.fmu,False,0,,2.0,False,True,2,0,0,
results/downloads\NTNU-IHB\FMI4j\test-fmus_fmus_2.0_me_FMUSDK_2.0.4_vanDerPol_vanDerPol.fmu,False,0,,2.0,False,True,1,0,0,
results/downloads\NTNU-IHB\FMU-proxy\test_fmus_1.0_identity.fmu,False,0,,1.0,True,False,0,4,4,
results/downloads\NTNU-IHB\FMU-proxy\test_fmus_2.0_20sim_4.6.4.8004_ControlledTemperature_ControlledTemperature.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,19,0,2,20-sim
results/downloads\NTNU-IHB\FMU-proxy\test_fmus_2.0_20sim_4.6.4.8004_TorsionBar_TorsionBar.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,48,0,2,20-sim
results/downloads\NTNU-IHB\Vico\examples_quarter-truck_fmus_chassis.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,8,1,2,20-sim 4.7.1
results/downloads\NTNU-IHB\Vico\examples_quarter-truck_fmus_ground.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,4,1,2,20-sim 4.7.1
results/downloads\NTNU-IHB\Vico\examples_quarter-truck_fmus_wheel.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,9,2,3,20-sim 4.7.1
results/downloads\NTNU-IHB\Vico\test-data_data_fmus_1.0_BouncingBall.fmu,False,0,,1.0,True,False,2,0,2,
results/downloads\NTNU-IHB\Vico\test-data_data_fmus_2.0_BouncingBall.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,2,0,2,
results/downloads\NTNU-IHB\Vico\test-data_data_fmus_2.0_BouncingBallStartValue.fmu,False,1,"The combination causality=""parameter"" and variability=""constant"" in variable ""hS...",2.0,True,False,1,0,0,PythonFMU 0.4.0
results/downloads\NTNU-IHB\Vico\test-data_data_fmus_2.0_ControlledTemperature.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,19,0,2,20-sim
results/downloads\NTNU-IHB\Vico\test-data_data_ssp_quarter-truck_resources_chassis.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,8,1,2,20-sim 4.7.1
results/downloads\NTNU-IHB\Vico\test-data_data_ssp_quarter-truck_resources_ground.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,4,1,2,20-sim 4.7.1
results/downloads\NTNU-IHB\Vico\test-data_data_ssp_quarter-truck_resources_wheel.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,9,2,3,20-sim 4.7.1
results/downloads\NTNU-MCS\MCSim_python\models_RVG_AzimuthThruster_PMAzimuth.fmu,False,0,,1.0,True,False,17,19,27,
results/downloads\NTNU-MCS\MCSim_python\models_RVG_TunnelThruster_fmus_TunnelThruster.fmu,True,0,"Exception: Variable ""input_x_rel_ap"" (line 9) has declaredType="""" which has not been defined.",,,,,,,
results/downloads\NTNU-MCS\MCSim_python\models_RVG_TunnelThruster_fmus_TunnelThruster_modified.fmu,False,0,,1.0,True,False,15,15,26,
results/downloads\NTNU-MCS\MCSim_python\models_RVG_maneuvering_3DOF_python_fmus_PMAzimuth.fmu,False,0,,1.0,True,False,17,19,27,
results/downloads\NTNU-mechlab\vico_workshop\SineWave_fmu_SineWave.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,3,0,1,PythonFMU 0.6.1
results/downloads\NTNU-mechlab\vico_workshop\quarter-truck_fmus_ground.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,4,1,2,20-sim 4.7.1
results/downloads\NTNU-mechlab\vico_workshop\quarter-truck_fmus_wheel.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,9,2,3,20-sim 4.7.1
results/downloads\NabilaAdawy\Bird-Wings-Motion-Simulation\Nabila_Delivery3_CAD%26Dynamics_Dynamics_study_files_dp0_SYS_MECH_inputfile.fmu,False,0,,1.0,True,False,0,0,0,ANSYS Rigid Dynamics Solver
results/downloads\Nilendu999\Project_Codes\HuRoS_HuRoS_ANALYSIS_module_7_module_7_1_files_dp0_SYS-2_MECH_inputfile.fmu,False,0,,1.0,True,False,0,0,0,ANSYS Rigid Dynamics Solver
results/downloads\Nobu-T\JModelica\Python_src_pyjmi_examples_files_FMUs_FedBatchReactor.fmu,False,0,,2.0,False,True,39,6,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_pyjmi_examples_files_FMUs_Furuta.fmu,False,0,,1.0,False,True,423,0,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_CS1.0_Modelica_Mechanics_Rotational_Examples_CoupledClutches_CS.fmu,False,0,,1.0,True,False,97,0,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_CS1.0_bouncingBall.fmu,False,0,,1.0,True,False,2,0,0,
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_CS2.0_bouncingBall2_cs.fmu,False,0,,2.0,True,False,2,0,0,
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_Modelica_Mechanics_Rotational_Examples_CoupledClutches_ME.fmu,False,0,,1.0,False,True,97,0,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_NominalTest4.fmu,False,0,,1.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_Pendulum_0Dynamic.fmu,False,0,,1.0,False,True,2,0,0,"Dymola Version 2018 (64-bit), 2017-04-10"
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_Robot.fmu,False,0,,1.0,False,True,1815,0,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_Robot3d_0MultiBody.fmu,False,834,"""fullRobot.mechanics.world.frame_b.R.T[1, 1]"" (line 766) is not a legal variable...",1.0,False,True,1393,0,6,"Dymola Version 2012 FD01 (32-bit), 2011-11-22"
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_SimpleAlias.fmu,False,0,,1.0,False,True,41,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_bouncingBall_modified_xml.fmu,True,0,"Exception: ""There is no item named 'modelDescription.xml' in the archive""",,,,,,,
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME1.0_dq.fmu,False,0,,1.0,False,True,1,0,0,
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME2.0_BasicSens1.fmu,False,0,,2.0,False,True,40,0,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME2.0_BasicSens2.fmu,False,0,,2.0,False,True,39,1,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME2.0_MalFormed.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,False,True,40,1,5,JModelica.org
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME2.0_NominalTest4.fmu,False,0,,2.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME2.0_NonLinear_NonLinear5.fmu,False,0,,2.0,False,True,39,0,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\Python_src_tests_jmodelica_files_FMUs_ME2.0_bouncingBall2_me.fmu,False,0,,2.0,False,True,2,0,0,
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_examples_files_FMUs_CS2.0_bouncingBall.fmu,False,0,,2.0,True,False,2,0,0,
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_examples_files_FMUs_ME1.0_SecondOrder.fmu,False,0,,1.0,False,True,43,1,0,Optimica Compiler Toolkit
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_examples_files_FMUs_ME1.0_bouncingBall.fmu,False,0,,1.0,False,True,2,0,0,
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS1.0_Alias.fmu,False,0,,1.0,True,False,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS1.0_CoupledClutches.fmu,False,0,,1.0,True,False,97,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS1.0_NegatedAlias.fmu,False,0,,1.0,True,False,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS1.0_ParameterAlias.fmu,False,0,,1.0,True,False,42,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS1.0_bouncingBall.fmu,False,0,,1.0,True,False,2,0,0,
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_Alias.fmu,False,0,,2.0,True,False,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_CoupledClutches.fmu,False,0,,2.0,True,False,88,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_LinearCoSimulation_LinearSubSystem1.fmu,False,0,,2.0,True,False,43,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_LinearCoSimulation_LinearSubSystem2.fmu,False,0,,2.0,True,False,43,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_LinearStability.SubSystem1.fmu,False,0,,2.0,True,False,43,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_LinearStability.SubSystem2.fmu,False,0,,2.0,True,False,43,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_LinearStability_LinearSubSystemNoFeed1.fmu,False,0,,2.0,True,False,42,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_LinearStability_LinearSubSystemNoFeed2.fmu,False,0,,2.0,True,False,42,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_NegatedAlias.fmu,False,0,,2.0,True,False,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_CS2.0_bouncingBall.fmu,False,0,,2.0,True,False,2,0,0,
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_Alias.fmu,False,0,,1.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_Alias1.fmu,False,0,,1.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_CoupledClutches.fmu,False,0,,1.0,False,True,97,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_Description.fmu,False,0,,1.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_NegatedAlias.fmu,False,0,,1.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_NoState.Example1.fmu,False,0,,1.0,False,True,45,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_NominalTest4.fmu,False,0,,1.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_ParameterAlias.fmu,False,0,,1.0,False,True,42,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME1.0_dq.fmu,False,0,,1.0,False,True,1,0,0,
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_Alias.fmu,False,0,,2.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_Description.fmu,False,0,,2.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_Enumerations.Enumeration3.fmu,False,0,,2.0,False,True,45,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_Friction2.fmu,False,0,,2.0,False,True,42,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_LinearStability.FullSystem.fmu,False,0,,2.0,False,True,55,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_LinearStability.SubSystem1.fmu,False,0,,2.0,False,True,43,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_LinearStability.SubSystem2.fmu,False,0,,2.0,False,True,43,1,1,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_MalFormed.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,False,True,40,1,5,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_NegatedAlias.fmu,False,0,,2.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_NoState.Example1.fmu,False,0,,2.0,False,True,45,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_NominalTests.NominalTest4.fmu,False,0,,2.0,False,True,39,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_ParameterAlias.fmu,False,0,,2.0,False,True,40,0,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_QuadTankPack_Sim_QuadTank.fmu,False,0,,2.0,False,True,56,2,0,JModelica.org
results/downloads\Nobu-T\JModelica\external_PyFMI_src_pyfmi_tests_files_FMUs_XML_ME2.0_bouncingBall.fmu,False,0,,2.0,False,True,2,0,0,
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_TCLab_tests_fmus_TCLab.fmu,False,0,,2.0,True,False,15,2,2,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_fmpy_optimize_resources_simulator.fmu,False,0,,2.0,True,False,63,0,0,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_fmpy_resources_simulator.fmu,False,0,,2.0,True,False,6,1,2,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_fmpy_resources_simulator_fixedInitial.fmu,False,0,,2.0,True,False,6,1,2,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_plugin_tests_fmus_bouncingBall.fmu,False,0,,2.0,True,False,2,0,0,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_plugin_tests_fmus_bouncingBallStable.fmu,False,0,,2.0,True,False,2,0,0,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_plugin_tests_fmus_lotkaVolterraWithControl.fmu,False,0,,2.0,True,False,6,2,2,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_plugin_tests_fmus_lotkaVolterraWithControl_NoiseDrift.fmu,False,0,,2.0,True,False,24,2,2,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_plugin_tests_fmus_simplePipeCFs.fmu,False,0,,2.0,True,False,63,0,0,"Dymola Version 2022x (64-bit), 2021-10-08 (using Dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\ModelicaPy\modelicapy_raven_pyfmi_resources_lorenzSystem.fmu,False,0,,2.0,True,False,8,0,0,"Dymola Version 2019 (64-bit), 2018-04-11 (using dassl with tolerance 0.0001)"
results/downloads\ORNL-Modelica\UnrealEngine-FMIPlugin\test.fmu,False,0,,2.0,True,False,6,0,2,"Dymola Version 2021 (64-bit), 2020-05-13 (using Dassl with tolerance 0.0001)"
results/downloads\OSSDC\OSSDC-SIM\Assets_Resources_ExampleFMU.fmu,False,2,"ERROR (line 38, column 0): Element 'ScalarVariable', attribute 'variability': [f...",2.0,True,False,1,2,2,
results/downloads\Occupant-Oriented-Demand-Response\Conrol-Results\building-model_MultiZone.fmu,False,0,,2.0,True,False,33,7,5,"Dymola Version 2022 (64-bit), 2021-04-14 (using Dassl with tolerance 0.0001)"
results/downloads\OpenAADL\fmu2aadl\examples_moonlanding_MoonLanding.fmu,False,0,,2.0,True,False,49,1,2,JModelica.org
results/downloads\OpenAADL\fmu2aadl\examples_moonlanding_MoonLanding_JModelica.fmu,False,0,,2.0,True,False,49,1,2,JModelica.org
results/downloads\OpenAADL\fmu2aadl\examples_moonlanding_MoonLanding_OMC.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,10,1,2,OpenModelica Compiler OpenModelica 1.15.0~dev-37-gc455212
results/downloads\OpenAADL\fmu2aadl\examples_rosace_FMU_Aircraft_Dynamics.fmu,False,0,,2.0,True,False,39,2,5,JModelica.org
results/downloads\OpenAADL\fmu2aadl\examples_rosace_FMU_Aircraft_Dynamics_OMC.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,0,2,5,OpenModelica Compiler OpenModelica 1.12.0~dev-641-gd706ea2
results/downloads\OpenAADL\fmu2aadl\examples_rosace_FMU_Elevator.fmu,False,0,,2.0,True,False,42,1,1,JModelica.org
results/downloads\OpenAADL\fmu2aadl\examples_rosace_FMU_Elevator_OMC.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,3,1,1,OpenModelica Compiler OpenModelica 1.12.0~dev-641-gd706ea2
